	__file__     = main.py
	out_dir      = ./models/seresnet101_fold0_512_512

	<additional comments>
	  ... xxx baseline  ... 

** dataset setting **
batch_size = 32
train_dataset : 
<process.data.WhaleDataset object at 0x7f8550597c50>
valid_dataset : 
<process.data.WhaleDataset object at 0x7f8608f855c0>

** net setting **
<class 'torch.nn.parallel.data_parallel.DataParallel'>


change hard_ratio: 0.01
0.0001000 3900.0    1.0 | 1.048  0.338  0.002  (0.341)   | 1.469  0.514  0.000  (0.302)  |  0 hr 59 min
save max valid!!!!!! : 0.3514583333333333
change hard_ratio: 0.01
0.0001000 4000.0    2.0 | 0.983  0.340  0.008  (0.351)   | 1.318  0.421  0.000  (0.297)  |  1 hr 01 min
0.0001000 4100.0    2.0 | 0.983  0.340  0.008  (0.351)   | 1.348  0.588  0.025  (0.083)  |  1 hr 03 min
0.0001000 4200.0    2.0 | 0.983  0.340  0.008  (0.351)   | 1.319  0.497  0.000  (0.050)  |  1 hr 04 min
0.0001000 4300.0    2.0 | 0.983  0.340  0.008  (0.351)   | 1.331  0.573  0.000  (0.052)  |  1 hr 06 min
0.0001000 4400.0    2.0 | 0.983  0.340  0.008  (0.351)   | 1.350  0.517  0.000  (0.035)  |  1 hr 08 min
0.0001000 4500.0    2.0 | 0.983  0.340  0.008  (0.351)   | 1.324  0.675  0.000  (0.165)  |  1 hr 09 min
0.0001000 4600.0    2.0 | 0.983  0.340  0.008  (0.351)   | 1.359  0.504  0.031  (0.139)  |  1 hr 11 min
0.0001000 4700.0    2.0 | 0.983  0.340  0.008  (0.351)   | 1.311  0.448  0.000  (0.133)  |  1 hr 12 min
0.0001000 4800.0    2.0 | 0.983  0.340  0.008  (0.351)   | 1.381  0.564  0.000  (0.000)  |  1 hr 14 min
0.0001000 4900.0    2.0 | 0.983  0.340  0.008  (0.351)   | 1.324  0.631  0.000  (0.029)  |  1 hr 15 min
0.0001000 5000.0    2.0 | 0.983  0.340  0.008  (0.351)   | 1.268  0.500  0.275  (0.083)  |  1 hr 17 min
0.0001000 5100.0    2.0 | 0.983  0.340  0.008  (0.351)   | 1.350  0.526  0.000  (0.042)  |  1 hr 18 min
0.0001000 5200.0    2.0 | 0.983  0.340  0.008  (0.351)   | 1.361  0.600  0.042  (0.066)  |  1 hr 20 min
0.0001000 5300.0    2.0 | 0.983  0.340  0.008  (0.351)   | 1.318  0.481  0.081  (0.021)  |  1 hr 21 min
0.0001000 5400.0    2.0 | 0.983  0.340  0.008  (0.351)   | 1.342  0.563  0.073  (0.000)  |  1 hr 23 min
0.0001000 5500.0    2.0 | 0.983  0.340  0.008  (0.351)   | 1.400  0.638  0.129  (0.050)  |  1 hr 24 min
0.0001000 5600.0    2.0 | 0.983  0.340  0.008  (0.351)   | 1.303  0.540  0.075  (0.097)  |  1 hr 26 min
0.0001000 5700.0    2.0 | 0.983  0.340  0.008  (0.351)   | 1.320  0.428  0.188  (0.251)  |  1 hr 27 min
0.0001000 5800.0    2.0 | 0.983  0.340  0.008  (0.351)   | 1.360  0.233  0.192  (0.594)  |  1 hr 29 min
0.0001000 5900.0    2.0 | 0.983  0.340  0.008  (0.351)   | 1.262  0.184  0.229  (0.750)  |  1 hr 30 min
