	__file__     = main.py
	out_dir      = ./models/seresnext101_fold0_pseudo_512_512

	<additional comments>
	  ... xxx baseline  ... 

** dataset setting **
batch_size = 32
train_dataset : 
<process.data.WhaleDataset object at 0x7f5cf0b60b70>
valid_dataset : 
<process.data.WhaleDataset object at 0x7f5da94a7588>

** net setting **
<class 'torch.nn.parallel.data_parallel.DataParallel'>


change hard_ratio: 0.01
0.0001000 3900.0    1.0 | 1.039  0.336  0.003  (0.344)   | 1.357  0.293  0.000  (0.493)  |  1 hr 04 min
save max valid!!!!!! : 0.35994444444444446
change hard_ratio: 0.01
0.0001000 4000.0    2.0 | 0.961  0.342  0.015  (0.360)   | 1.370  0.321  0.056  (0.196)  |  1 hr 07 min
0.0001000 4100.0    2.0 | 0.961  0.342  0.015  (0.360)   | 1.384  0.490  0.042  (0.125)  |  1 hr 09 min
0.0001000 4200.0    2.0 | 0.961  0.342  0.015  (0.360)   | 1.391  0.489  0.000  (0.167)  |  1 hr 10 min
0.0001000 4300.0    2.0 | 0.961  0.342  0.015  (0.360)   | 1.396  0.522  0.000  (0.010)  |  1 hr 12 min
0.0001000 4400.0    2.0 | 0.961  0.342  0.015  (0.360)   | 1.406  0.541  0.000  (0.010)  |  1 hr 14 min
0.0001000 4500.0    2.0 | 0.961  0.342  0.015  (0.360)   | 1.325  0.356  0.087  (0.132)  |  1 hr 15 min
0.0001000 4600.0    2.0 | 0.961  0.342  0.015  (0.360)   | 1.257  0.381  0.042  (0.188)  |  1 hr 17 min
0.0001000 4700.0    2.0 | 0.961  0.342  0.015  (0.360)   | 1.304  0.507  0.150  (0.112)  |  1 hr 18 min
0.0001000 4800.0    2.0 | 0.961  0.342  0.015  (0.360)   | 1.424  0.561  0.056  (0.104)  |  1 hr 20 min
0.0001000 4900.0    2.0 | 0.961  0.342  0.015  (0.360)   | 1.377  0.522  0.275  (0.083)  |  1 hr 22 min
0.0001000 5000.0    2.0 | 0.961  0.342  0.015  (0.360)   | 1.377  0.510  0.213  (0.104)  |  1 hr 23 min
0.0001000 5100.0    2.0 | 0.961  0.342  0.015  (0.360)   | 1.393  0.694  0.108  (0.000)  |  1 hr 25 min
0.0001000 5200.0    2.0 | 0.961  0.342  0.015  (0.360)   | 1.349  0.489  0.056  (0.191)  |  1 hr 27 min
0.0001000 5300.0    2.0 | 0.961  0.342  0.015  (0.360)   | 1.334  0.589  0.098  (0.062)  |  1 hr 28 min
0.0001000 5400.0    2.0 | 0.961  0.342  0.015  (0.360)   | 1.386  0.532  0.304  (0.094)  |  1 hr 30 min
